CG/TG,CONSUMER_ID,PRODUCT_ID,PRICE,TRX_DATE,Offer_Type,Type,Validity,Voice_Benefit,Data_Benefit,Voice_Price,Data_Price,Combo_Price,Product_Description
TG,94489287946,P185,134,29-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,53778,P185,141,04-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.20E+11,P185,267,26-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539641713,P185,289,21-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.37E+11,P185,120,13-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,38697,P185,456,25-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.20E+11,P185,311,13-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.29E+11,P185,488,19-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.29E+11,P185,31,26-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.20E+11,P185,321,19-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,34359748542,P185,206,13-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539615714,P185,66,13-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179896946,P185,358,18-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359765078,P185,287,04-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.46E+11,P185,90,16-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.46E+11,P185,459,20-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.55E+11,P185,384,17-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359764608,P185,235,28-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.37E+11,P185,310,14-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,77309411885,P185,271,03-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.55E+11,P185,143,19-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.03E+11,P185,104,18-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539649935,P185,97,15-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.12E+11,P185,63,15-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,25769805907,P185,459,20-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,85899364954,P185,95,15-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.20E+11,P185,346,02-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,60129563532,P185,252,24-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,47500,P185,34,13-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,34359758886,P185,261,30-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.37E+11,P185,445,03-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.55E+11,P185,345,27-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,50905,P185,405,30-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539651866,P185,91,23-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.03E+11,P185,147,19-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.03E+11,P185,166,19-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,68719480216,P185,164,28-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.63E+11,P185,359,27-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.63E+11,P185,192,04-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179886255,P185,108,21-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.37E+11,P185,289,14-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,85899364145,P185,485,26-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179907205,P185,37,29-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.12E+11,P185,429,04-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,25769819721,P185,22,25-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,12408,P185,332,21-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719490389,P185,336,27-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,85899382861,P185,184,01-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.03E+11,P185,283,26-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,94489311517,P185,399,23-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,8589969187,P185,30,30-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,60129545251,P185,479,18-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539661765,P185,382,17-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,68719477885,P185,322,26-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359760152,P185,433,26-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,8589939200,P185,52,15-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539640342,P185,454,31-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539613366,P185,275,19-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,42949714770,P185,73,02-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.37E+11,P185,206,14-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719522925,P185,455,27-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,14276,P185,434,03-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,60129554882,P185,439,04-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.63E+11,P185,490,25-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,85899386937,P185,214,25-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,85899367234,P185,166,30-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.37E+11,P185,219,17-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.12E+11,P185,439,23-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179917507,P185,466,23-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.29E+11,P185,389,19-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.63E+11,P185,210,23-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,68719490193,P185,85,30-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539647179,P185,70,21-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,68719497694,P185,22,21-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719503051,P185,60,20-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.03E+11,P185,250,30-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.55E+11,P185,182,23-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,25769827236,P185,80,01-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359766635,P185,267,14-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.55E+11,P185,81,01-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.37E+11,P185,312,30-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.12E+11,P185,62,22-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,94489285783,P185,120,14-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,25769844062,P185,83,24-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359763162,P185,177,04-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539608227,P185,368,02-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.55E+11,P185,294,27-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.37E+11,P185,70,02-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.20E+11,P185,492,02-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.63E+11,P185,229,14-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.63E+11,P185,120,29-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,8589943135,P185,19,30-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,68719523310,P185,469,28-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,17179918481,P185,207,24-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539649938,P185,161,21-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,51539641632,P185,170,19-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.03E+11,P185,12,17-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,17179892733,P185,336,28-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,60129558420,P185,229,27-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.55E+11,P185,167,15-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.46E+11,P185,269,28-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.63E+11,P185,442,13-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,51539622050,P185,87,03-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719490649,P185,15,16-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,25769843249,P185,209,13-02-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.55E+11,P185,212,21-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.46E+11,P185,300,28-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,77309446715,P185,207,29-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,85899376306,P185,111,25-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,34359770729,P185,281,25-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,85899351278,P185,113,18-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.63E+11,P185,464,20-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.55E+11,P185,150,28-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.46E+11,P185,299,04-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719523703,P185,60,26-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,8589944829,P185,73,24-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.46E+11,P185,227,28-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,94489282771,P185,303,05-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,94489323775,P185,20,31-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,60129550565,P185,299,20-04-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,17179894728,P185,427,02-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,1.12E+11,P185,58,04-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179894998,P185,322,30-03-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,34359756763,P185,493,05-01-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,1.20E+11,P185,196,18-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
TG,68719503665,P185,309,16-05-2022,Open,Data,Monthly,0,792,0,14,0,TT of rs 7.47
CG,17179879149,P167,169,24-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,51539615666,P167,50,29-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P167,51,21-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719511676,P167,215,26-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,34359760771,P167,379,21-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,68719520761,P167,178,27-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,147,15-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,34359765155,P167,327,05-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,68719496327,P167,452,02-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P167,276,31-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,25769815054,P167,161,18-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,376,30-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,60129553322,P167,110,24-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P167,391,22-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,2579,P167,140,16-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,51539624049,P167,475,22-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,60129580084,P167,449,26-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P167,167,20-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899382014,P167,330,22-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,42949696692,P167,74,15-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,8589966901,P167,259,02-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P167,116,24-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,94489323855,P167,395,01-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P167,259,22-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,8589964809,P167,219,16-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,25769810262,P167,353,05-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,85899398926,P167,325,22-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P167,143,30-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,8589960602,P167,257,29-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P167,317,29-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,85899376715,P167,263,01-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P167,469,05-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,101,20-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P167,357,15-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719521362,P167,369,03-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,25769819778,P167,143,15-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719479530,P167,362,17-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,348,21-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.46E+11,P167,307,22-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P167,490,16-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,194,P167,302,26-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,42949693054,P167,398,24-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,34359778662,P167,336,23-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,34359747336,P167,213,05-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,167,31-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,8589945545,P167,20,24-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,60129542534,P167,225,02-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179875891,P167,244,14-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P167,140,05-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899378585,P167,45,23-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,14935,P167,207,28-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179919587,P167,426,29-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,94489290651,P167,421,05-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,42949676546,P167,495,20-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899349732,P167,346,24-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P167,352,25-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,446,02-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,42949713451,P167,260,22-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,42949695138,P167,409,16-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P167,130,13-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,78,26-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,94489310294,P167,78,18-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P167,367,01-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,51539655323,P167,132,29-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179918599,P167,342,30-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P167,321,18-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179886814,P167,382,27-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,25769846337,P167,109,15-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,42949680897,P167,18,02-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,17179905815,P167,324,25-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.37E+11,P167,85,20-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,64,26-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P167,138,19-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,77309423275,P167,451,31-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,51539629786,P167,46,14-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719494737,P167,480,16-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,34359753669,P167,332,05-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,34359758360,P167,364,04-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.46E+11,P167,448,02-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,25769819504,P167,244,19-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,205,28-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P167,170,25-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,25769830701,P167,495,26-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P167,453,27-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,60129565739,P167,68,24-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,77309418391,P167,172,24-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719504554,P167,302,23-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,8,04-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,60129566408,P167,315,20-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,489,01-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.37E+11,P167,48,05-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P167,337,02-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899398687,P167,307,14-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.63E+11,P167,281,22-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.29E+11,P167,299,30-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P167,205,28-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,427,19-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,26731,P167,358,26-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P167,344,28-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P167,209,23-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.55E+11,P167,94,02-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,77309419329,P167,174,17-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.12E+11,P167,85,03-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,77309439020,P167,350,05-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,34359777321,P167,88,21-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.20E+11,P167,127,19-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899346291,P167,213,29-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,51539659059,P167,479,16-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,25769811436,P167,326,05-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.03E+11,P167,225,23-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P167,206,20-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,68719495864,P167,473,26-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.55E+11,P167,154,15-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.63E+11,P167,186,19-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,34359764324,P167,489,04-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179902595,P167,357,19-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,85899376237,P167,104,02-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.29E+11,P167,31,03-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,8589969763,P167,107,22-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,94489293132,P167,241,02-02-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,1.12E+11,P167,389,03-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,77309449323,P167,220,25-04-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179872208,P167,212,14-03-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,1.03E+11,P167,30,24-01-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,8589939816,P167,190,25-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
CG,25769809985,P167,436,25-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
TG,17179915500,P167,260,22-05-2022,Open,Data,Daily,0,1424,0,420,0,500 MB standalone Data Pack_28D
